date,key_change,taux,x_vers_euro
2003-12-11,USD,1.2187,0.8205464839583163
2003-12-11,JPY,131.87,0.007583225904299689
2003-12-10,USD,1.2239,0.8170602173380178
2003-12-10,JPY,132.33,0.007556865412227007
2003-12-09,USD,1.2258,0.8157937673356176
2003-12-09,JPY,131.45,0.0076074553062000765
2003-12-08,USD,1.2218,0.818464560484531
2003-12-08,JPY,131.4,0.0076103500761035
2003-12-05,USD,1.2087,0.8273351534706709
2003-12-05,JPY,130.79,0.007645844483523206
2003-12-04,USD,1.2074,0.8282259400364419
2003-12-04,JPY,130.67,0.0076528659983163706
2003-12-03,USD,1.2102,0.8263097008758883
2003-12-03,JPY,131.25,0.007619047619047619
2003-12-02,USD,1.1975,0.8350730688935282
2003-12-02,JPY,130.86,0.007641754546843954
2003-12-01,USD,1.2019,0.8320159747067144
2003-12-01,JPY,131.41,0.007609770945894529
2003-11-28,USD,1.1994,0.8337502084375521
2003-11-28,JPY,131.24,0.0076196281621456865
2003-11-27,USD,1.1902,0.8401949252226517
2003-11-27,JPY,129.99,0.007692899453804138
2003-11-26,USD,1.1828,0.8454514710855596
2003-11-26,JPY,129.67,0.007711884013264441
2003-11-25,USD,1.1766,0.8499065102838687
2003-11-25,JPY,129.41,0.007727378100610463
2003-11-24,USD,1.1823,0.8458090163241141
2003-11-24,JPY,128.93,0.00775614674629644
2003-11-21,USD,1.1899,0.8404067568703253
2003-11-21,JPY,129.37,0.007729767334003246
2003-11-20,USD,1.1909,0.8397010664203544
2003-11-20,JPY,129.66,0.007712478790683326
2003-11-19,USD,1.191,0.8396305625524769
2003-11-19,JPY,129.82,0.007702973347712218
2003-11-18,USD,1.1778,0.8490405841399219
2003-11-18,JPY,128.17,0.007802137785753297
2003-11-17,USD,1.1802,0.8473140145738011
2003-11-17,JPY,128.56,0.007778469197261979
2003-11-14,USD,1.1765,0.8499787505312366
2003-11-14,JPY,127.42,0.007848061528802385
2003-11-13,USD,1.168,0.8561643835616439
2003-11-13,JPY,126.69,0.007893282816323309
2003-11-12,USD,1.16,0.8620689655172414
2003-11-12,JPY,126.42,0.00791014080050625
2003-11-11,USD,1.1497,0.8697921196833958
2003-11-11,JPY,125.03,0.007998080460689434
2003-11-10,USD,1.1483,0.8708525646608029
2003-11-10,JPY,124.8,0.008012820512820514
2003-11-07,USD,1.1424,0.8753501400560223
2003-11-07,JPY,125.82,0.007947862025115245
2003-11-06,USD,1.1449,0.8734387282732116
2003-11-06,JPY,125.9,0.007942811755361398
2003-11-05,USD,1.1473,0.8716116098666434
2003-11-05,JPY,125.7,0.007955449482895784
2003-11-04,USD,1.1468,0.8719916288803627
2003-11-04,JPY,126.47,0.007907013520993121
2003-11-03,USD,1.1589,0.8628872206402622
2003-11-03,JPY,127.71,0.007830240388379924
2003-10-31,USD,1.1622,0.8604371020478404
2003-10-31,JPY,126.72,0.007891414141414142
2003-10-30,USD,1.1736,0.8520790729379687
2003-10-30,JPY,126.97,0.007875876191226275
2003-10-29,USD,1.1684,0.8558712769599451
2003-10-29,JPY,126.21,0.007923302432453847
2003-10-28,USD,1.1673,0.8566778034781118
2003-10-28,JPY,126.69,0.007893282816323309
2003-10-27,USD,1.1748,0.8512087163772557
2003-10-27,JPY,127.37,0.007851142341210647
2003-10-24,USD,1.1781,0.848824378236143
2003-10-24,JPY,129.02,0.0077507363199503946
2003-10-23,USD,1.1786,0.8484642796538265
2003-10-23,JPY,129.32,0.007732755954222085
2003-10-22,USD,1.1694,0.8551393877201984
2003-10-22,JPY,128.14,0.007803964413922273
2003-10-21,USD,1.1623,0.8603630732168974
2003-10-21,JPY,128.07,0.007808229874287499
2003-10-20,USD,1.1629,0.8599191675982457
2003-10-20,JPY,128.21,0.007799703611262771
2003-10-17,USD,1.1579,0.8636324380343726
2003-10-17,JPY,127.2,0.007861635220125786
2003-10-16,USD,1.1615,0.8609556607834696
2003-10-16,JPY,127.45,0.007846214201647704
2003-10-15,USD,1.1669,0.856971462850287
2003-10-15,JPY,127.71,0.007830240388379924
2003-10-14,USD,1.1634,0.8595495960116899
2003-10-14,JPY,127.79,0.007825338445887784
2003-10-13,USD,1.1688,0.8555783709787816
2003-10-13,JPY,126.82,0.007885191610156127
2003-10-10,USD,1.1788,0.848320325755005
2003-10-10,JPY,127.85,0.007821666014861166
2003-10-09,USD,1.1788,0.848320325755005
2003-10-09,JPY,128.63,0.007774236181295188
2003-10-08,USD,1.1781,0.848824378236143
2003-10-08,JPY,129.36,0.0077303648732220155
2003-10-07,USD,1.1768,0.849762066621346
2003-10-07,JPY,129.92,0.0076970443349753705
2003-10-06,USD,1.1579,0.8636324380343726
2003-10-06,JPY,128.66,0.0077724234416291
2003-10-03,USD,1.1686,0.8557247989046722
2003-10-03,JPY,129.29,0.007734550235903782
2003-10-02,USD,1.1692,0.8552856654122477
2003-10-02,JPY,129.68,0.0077112893275755705
2003-10-01,USD,1.1671,0.8568246080027418
2003-10-01,JPY,129.64,0.007713668620796052
2003-09-30,USD,1.1652,0.8582217645039478
2003-09-30,JPY,128.8,0.007763975155279502
2003-09-29,USD,1.1413,0.8761938140716726
2003-09-29,JPY,127.36,0.007851758793969849
2003-09-26,USD,1.1487,0.8705493166187864
2003-09-26,JPY,128.77,0.007765783955890346
2003-09-25,USD,1.1493,0.8700948403375968
2003-09-25,JPY,128.35,0.0077911959485781074
2003-09-24,USD,1.1466,0.8721437292865863
2003-09-24,JPY,127.81,0.007824113919098662
2003-09-23,USD,1.1464,0.8722958827634333
2003-09-23,JPY,127.93,0.007816774798718049
2003-09-22,USD,1.1468,0.8719916288803627
2003-09-22,JPY,128.36,0.00779058896852602
2003-09-19,USD,1.1312,0.884016973125884
2003-09-19,JPY,129.92,0.0076970443349753705
2003-09-18,USD,1.129,0.8857395925597874
2003-09-18,JPY,130.15,0.00768344218209758
2003-09-17,USD,1.1212,0.8919015340706387
2003-09-17,JPY,130.58,0.007658140603461479
2003-09-16,USD,1.1235,0.8900756564307967
2003-09-16,JPY,130.64,0.007654623392529088
2003-09-15,USD,1.1281,0.8864462370357237
2003-09-15,JPY,132.54,0.007544892108042855
2003-09-12,USD,1.1172,0.8950948800572861
2003-09-12,JPY,130.79,0.007645844483523206
2003-09-11,USD,1.1217,0.8915039671926541
2003-09-11,JPY,131.33,0.007614406457016675
2003-09-10,USD,1.1172,0.8950948800572861
2003-09-10,JPY,130.51,0.007662248103593595
2003-09-09,USD,1.1135,0.898069151324652
2003-09-09,JPY,129.57,0.007717835918808366
2003-09-08,USD,1.1071,0.9032607713846987
2003-09-08,JPY,129.41,0.007727378100610463
2003-09-05,USD,1.0923,0.9154994049253867
2003-09-05,JPY,127.64,0.007834534628643058
2003-09-04,USD,1.0818,0.924385283786282
2003-09-04,JPY,126.39,0.007912018355882585
2003-09-03,USD,1.0783,0.9273856997125104
2003-09-03,JPY,125.4,0.007974481658692184
2003-09-02,USD,1.0849,0.9217439395335976
2003-09-02,JPY,126.94,0.00787773751378604
2003-09-01,USD,1.0965,0.9119927040583675
2003-09-01,JPY,127.58,0.00783821915660762
2003-08-29,USD,1.0927,0.9151642719868216
2003-08-29,JPY,127.26,0.007857928650007858
2003-08-28,USD,1.0828,0.9235315847801995
2003-08-28,JPY,127.11,0.00786720163637794
2003-08-27,USD,1.0907,0.9168423947923352
2003-08-27,JPY,128.62,0.007774840615767376
2003-08-26,USD,1.0816,0.9245562130177516
2003-08-26,JPY,127.06,0.007870297497245396
2003-08-25,USD,1.0888,0.9184423218221895
2003-08-25,JPY,127.85,0.007821666014861166
2003-08-22,USD,1.0894,0.9179364787956674
2003-08-22,JPY,128.37,0.0077899820830412084
2003-08-21,USD,1.1009,0.9083477155054955
2003-08-21,JPY,129.76,0.007706535141800247
2003-08-20,USD,1.1109,0.9001710324961743
2003-08-20,JPY,131.46,0.007606876616461281
2003-08-19,USD,1.1065,0.903750564844103
2003-08-19,JPY,132.32,0.007557436517533253
2003-08-18,USD,1.1188,0.893814801573114
2003-08-18,JPY,133.93,0.007466587023071754
2003-08-15,USD,1.1247,0.8891259891526629
2003-08-15,JPY,134.0,0.007462686567164179
2003-08-14,USD,1.127,0.8873114463176575
2003-08-14,JPY,134.76,0.0074205995844464235
2003-08-13,USD,1.1277,0.8867606632969762
2003-08-13,JPY,134.25,0.0074487895716946
2003-08-12,USD,1.1312,0.884016973125884
2003-08-12,JPY,134.04,0.007460459564309162
2003-08-11,USD,1.1295,0.8853474988933157
2003-08-11,JPY,133.86,0.007470491558344538
2003-08-08,USD,1.1326,0.8829242450997704
2003-08-08,JPY,134.83,0.007416747014759326
2003-08-07,USD,1.1353,0.8808244516867788
2003-08-07,JPY,136.11,0.007346998751010212
2003-08-06,USD,1.1392,0.877808988764045
2003-08-06,JPY,136.95,0.007301935012778387
2003-08-05,USD,1.1333,0.8823788934968676
2003-08-05,JPY,136.49,0.007326544069162576
2003-08-04,USD,1.1307,0.8844078889183691
2003-08-04,JPY,136.28,0.00733783387144115
2003-08-01,USD,1.1169,0.8953353030710001
2003-08-01,JPY,134.63,0.007427764985515859
2003-07-31,USD,1.1318,0.8835483300936562
2003-07-31,JPY,135.72,0.0073681108163866785
2003-07-30,USD,1.142,0.8756567425569177
2003-07-30,JPY,136.97,0.007300868803387603
2003-07-29,USD,1.1462,0.8724480893386842
2003-07-29,JPY,137.26,0.007285443683520327
2003-07-28,USD,1.1489,0.8703977717817042
2003-07-28,JPY,137.23,0.007287036362311448
2003-07-25,USD,1.1477,0.8713078330574192
2003-07-25,JPY,136.46,0.007328154770628755
2003-07-24,USD,1.1467,0.8720676724513822
2003-07-24,JPY,136.5,0.007326007326007326
2003-07-23,USD,1.1401,0.8771160424524166
2003-07-23,JPY,135.67,0.0073708262696248255
2003-07-22,USD,1.1343,0.8816009873931058
2003-07-22,JPY,135.18,0.007397544015386891
2003-07-21,USD,1.1284,0.8862105636299185
2003-07-21,JPY,133.84,0.007471607890017932
2003-07-18,USD,1.1205,0.8924587237840249
2003-07-18,JPY,133.49,0.007491197842535021
2003-07-17,USD,1.1231,0.8903926631644555
2003-07-17,JPY,133.29,0.007502438292445045
2003-07-16,USD,1.1138,0.8978272580355541
2003-07-16,JPY,131.93,0.0075797771545516555
2003-07-15,USD,1.1319,0.8834702712253734
2003-07-15,JPY,132.81,0.0075295534974775995
2003-07-14,USD,1.1299,0.8850340738118418
2003-07-14,JPY,132.93,0.007522756337922214
2003-07-11,USD,1.1315,0.8837825894829873
2003-07-11,JPY,133.25,0.0075046904315197
2003-07-10,USD,1.1342,0.881678716275789
2003-07-10,JPY,133.51,0.007490075649764063
2003-07-09,USD,1.1355,0.8806693086745927
2003-07-09,JPY,134.1,0.007457121551081283
2003-07-08,USD,1.1326,0.8829242450997704
2003-07-08,JPY,133.78,0.007474958887726118
2003-07-07,USD,1.136,0.8802816901408451
2003-07-07,JPY,134.12,0.007456009543692216
2003-07-04,USD,1.1466,0.8721437292865863
2003-07-04,JPY,135.4,0.007385524372230428
2003-07-03,USD,1.1457,0.8728288382648163
2003-07-03,JPY,135.73,0.007367567965814485
2003-07-02,USD,1.1535,0.8669267446900737
2003-07-02,JPY,137.36,0.00728013977868375
2003-07-01,USD,1.1543,0.8663259118080221
2003-07-01,JPY,138.2,0.007235890014471781
2003-06-30,USD,1.1427,0.8751203290452437
2003-06-30,JPY,137.32,0.007282260413632392
2003-06-27,USD,1.1413,0.8761938140716726
2003-06-27,JPY,136.76,0.007312079555425563
2003-06-26,USD,1.1432,0.8747375787263821
2003-06-26,JPY,135.78,0.007364854912358227
2003-06-25,USD,1.1551,0.8657259111765215
2003-06-25,JPY,135.68,0.007370283018867924
2003-06-24,USD,1.1565,0.8646779074794638
2003-06-24,JPY,136.33,0.007335142668524902
2003-06-23,USD,1.1539,0.8666262241095416
2003-06-23,JPY,136.19,0.007342683016374183
2003-06-20,USD,1.1655,0.858000858000858
2003-06-20,JPY,137.94,0.007249528780629259
2003-06-19,USD,1.1655,0.858000858000858
2003-06-19,JPY,138.52,0.00721917412647993
2003-06-18,USD,1.1699,0.8547739123001966
2003-06-18,JPY,138.69,0.007210325185665873
2003-06-17,USD,1.1797,0.847673137238281
2003-06-17,JPY,139.34,0.0071766901105210276
2003-06-16,USD,1.1854,0.8435970980259828
2003-06-16,JPY,139.43,0.007172057663343613
2003-06-13,USD,1.1751,0.8509914049868096
2003-06-13,JPY,138.44,0.00722334585379948
2003-06-12,USD,1.1734,0.8522243054371911
2003-06-12,JPY,138.14,0.007239032865209208
2003-06-11,USD,1.1748,0.8512087163772557
2003-06-11,JPY,138.4,0.0072254335260115606
2003-06-10,USD,1.1699,0.8547739123001966
2003-06-10,JPY,138.22,0.007234843003906815
2003-06-09,USD,1.1726,0.8528057308545113
2003-06-09,JPY,138.62,0.007213966238638003
2003-06-06,USD,1.1813,0.8465250148141877
2003-06-06,JPY,139.28,0.007179781734635267
2003-06-05,USD,1.1775,0.8492569002123143
2003-06-05,JPY,139.28,0.007179781734635267
2003-06-04,USD,1.1691,0.8553588230262595
2003-06-04,JPY,138.6,0.007215007215007215
2003-06-03,USD,1.1723,0.8530239699735563
2003-06-03,JPY,139.45,0.0071710290426676235
2003-06-02,USD,1.1672,0.8567511994516792
2003-06-02,JPY,138.65,0.00721240533717995
2003-05-30,USD,1.1822,0.845880561664693
2003-05-30,JPY,140.31,0.007127075760815337
2003-05-29,USD,1.1756,0.8506294658046955
2003-05-29,JPY,139.53,0.0071669175087794735
2003-05-28,USD,1.1738,0.8519338899301414
2003-05-28,JPY,138.86,0.0072014979115656045
2003-05-27,USD,1.1901,0.8402655239055542
2003-05-27,JPY,138.93,0.007197869430648528
2003-05-26,USD,1.1813,0.8465250148141877
2003-05-26,JPY,138.53,0.007218652999350321
2003-05-23,USD,1.179,0.8481764206955046
2003-05-23,JPY,137.87,0.007253209545223761
2003-05-22,USD,1.172,0.8532423208191127
2003-05-22,JPY,137.1,0.007293946024799417
2003-05-21,USD,1.1689,0.8555051758063136
2003-05-21,JPY,136.95,0.007301935012778387
2003-05-20,USD,1.1644,0.8588114050154585
2003-05-20,JPY,136.36,0.007333528894103842
2003-05-19,USD,1.1652,0.8582217645039478
2003-05-19,JPY,135.93,0.007356727727506804
2003-05-16,USD,1.1492,0.8701705534284719
2003-05-16,JPY,133.53,0.007488953793155096
2003-05-15,USD,1.1458,0.8727526618956188
2003-05-15,JPY,132.85,0.0075272864132480246
2003-05-14,USD,1.1499,0.8696408383337683
2003-05-14,JPY,134.25,0.0074487895716946
2003-05-13,USD,1.1518,0.8682062858135093
2003-05-13,JPY,134.41,0.007439922624804703
2003-05-12,USD,1.1597,0.8622919720617401
2003-05-12,JPY,135.05,0.007404664938911514
2003-05-09,USD,1.1466,0.8721437292865863
2003-05-09,JPY,134.76,0.0074205995844464235
2003-05-08,USD,1.1435,0.8745080891998251
2003-05-08,JPY,132.78,0.007531254707034192
2003-05-07,USD,1.1427,0.8751203290452437
2003-05-07,JPY,133.62,0.0074839095943721
2003-05-06,USD,1.1344,0.8815232722143864
2003-05-06,JPY,133.92,0.007467144563918758
2003-05-05,USD,1.1218,0.8914244963451596
2003-05-05,JPY,133.46,0.00749288176232579
2003-05-02,USD,1.1239,0.8897588753447816
2003-05-02,JPY,133.4,0.0074962518740629685
2003-04-30,USD,1.1131,0.8983918785374181
2003-04-30,JPY,132.98,0.007519927808693037
2003-04-29,USD,1.0956,0.9127418765972983
2003-04-29,JPY,131.91,0.007580926389204761
2003-04-28,USD,1.1025,0.9070294784580498
2003-04-28,JPY,132.54,0.007544892108042855
2003-04-25,USD,1.0973,0.9113278046113188
2003-04-25,JPY,132.73,0.007534091765237701
2003-04-24,USD,1.1008,0.9084302325581395
2003-04-24,JPY,132.03,0.0075740362038930545
2003-04-23,USD,1.0944,0.9137426900584795
2003-04-23,JPY,131.63,0.007597052343690648
2003-04-22,USD,1.0971,0.9114939385653086
2003-04-22,JPY,131.37,0.0076120879957372305
2003-04-17,USD,1.092,0.9157509157509157
2003-04-17,JPY,130.29,0.007675186123263489
2003-04-16,USD,1.0836,0.9228497600590625
2003-04-16,JPY,130.39,0.007669299792928907
2003-04-15,USD,1.0784,0.9272997032640949
2003-04-15,JPY,129.79,0.007704753833115033
2003-04-14,USD,1.0737,0.9313588525658936
2003-04-14,JPY,129.68,0.0077112893275755705
2003-04-11,USD,1.0735,0.9315323707498836
2003-04-11,JPY,129.13,0.007744133818632386
2003-04-10,USD,1.0805,0.9254974548819991
2003-04-10,JPY,129.18,0.007741136398823347
2003-04-09,USD,1.0742,0.9309253397877489
2003-04-09,JPY,128.86,0.007760360080707744
2003-04-08,USD,1.066,0.9380863039399624
2003-04-08,JPY,127.9,0.007818608287724784
2003-04-07,USD,1.0582,0.945000945000945
2003-04-07,JPY,127.82,0.007823501799405413
2003-04-04,USD,1.072,0.9328358208955223
2003-04-04,JPY,128.7,0.007770007770007771
2003-04-03,USD,1.0702,0.9344047841524948
2003-04-03,JPY,127.85,0.007821666014861166
2003-04-02,USD,1.083,0.9233610341643583
2003-04-02,JPY,128.72,0.007768800497203232
2003-04-01,USD,1.0891,0.918189330639978
2003-04-01,JPY,128.8,0.007763975155279502
2003-03-31,USD,1.0895,0.9178522257916476
2003-03-31,JPY,129.18,0.007741136398823347
2003-03-28,USD,1.073,0.9319664492078286
2003-03-28,JPY,128.89,0.007758553805570643
2003-03-27,USD,1.0723,0.9325748391308403
2003-03-27,JPY,128.39,0.007788768595685023
2003-03-26,USD,1.0667,0.9374707040404987
2003-03-26,JPY,128.19,0.007800920508620017
2003-03-25,USD,1.0691,0.9353661958656815
2003-03-25,JPY,128.22,0.007799095304944627
2003-03-24,USD,1.0634,0.940379913485048
2003-03-24,JPY,128.28,0.0077954474586841285
2003-03-21,USD,1.0572,0.9458948164964057
2003-03-21,JPY,127.82,0.007823501799405413
2003-03-20,USD,1.0592,0.9441087613293052
2003-03-20,JPY,127.47,0.007844983133286264
2003-03-19,USD,1.057,0.946073793755913
2003-03-19,JPY,126.08,0.007931472081218274
2003-03-18,USD,1.0586,0.9446438692612885
2003-03-18,JPY,126.06,0.007932730445819451
2003-03-17,USD,1.0801,0.9258401999814831
2003-03-17,JPY,127.16,0.007864108210128971
2003-03-14,USD,1.0775,0.9280742459396752
2003-03-14,JPY,127.7,0.007830853563038372
2003-03-13,USD,1.0864,0.9204712812960235
2003-03-13,JPY,128.6,0.007776049766718507
2003-03-12,USD,1.1028,0.9067827348567283
2003-03-12,JPY,129.21,0.007739339060444238
2003-03-11,USD,1.108,0.9025270758122743
2003-03-11,JPY,129.34,0.007731560228854182
2003-03-10,USD,1.1042,0.9056330374932077
2003-03-10,JPY,128.71,0.007769404086706549
2003-03-07,USD,1.1039,0.9058791557206268
2003-03-07,JPY,128.68,0.007771215418091389
2003-03-06,USD,1.0963,0.9121590805436468
2003-03-06,JPY,128.73,0.007768197001475958
2003-03-05,USD,1.0966,0.9119095385737734
2003-03-05,JPY,128.77,0.007765783955890346
2003-03-04,USD,1.0919,0.9158347834050736
2003-03-04,JPY,128.38,0.007789375292101574
2003-03-03,USD,1.08,0.9259259259259258
2003-03-03,JPY,127.42,0.007848061528802385
2003-02-28,USD,1.0782,0.9274717121127806
2003-02-28,JPY,127.32,0.007854225573358468
2003-02-27,USD,1.0822,0.9240436148586213
2003-02-27,JPY,126.45,0.007908264136022143
2003-02-26,USD,1.0753,0.9299730307821074
2003-02-26,JPY,126.21,0.007923302432453847
2003-02-25,USD,1.0774,0.9281603861147207
2003-02-25,JPY,126.22,0.007922674694977025
2003-02-24,USD,1.0721,0.9327488107452663
2003-02-24,JPY,126.35,0.007914523149980214
2003-02-21,USD,1.0838,0.9226794611551946
2003-02-21,JPY,128.7,0.007770007770007771
2003-02-20,USD,1.0763,0.9291089844838799
2003-02-20,JPY,127.84,0.007822277847309137
2003-02-19,USD,1.0717,0.9330969487729774
2003-02-19,JPY,127.56,0.00783944810285356
2003-02-18,USD,1.0714,0.9333582228859437
2003-02-18,JPY,127.32,0.007854225573358468
2003-02-17,USD,1.0716,0.9331840238895109
2003-02-17,JPY,128.83,0.0077621671970814245
2003-02-14,USD,1.0793,0.9265264523302141
2003-02-14,JPY,130.04,0.007689941556444172
2003-02-13,USD,1.0758,0.9295408068414203
2003-02-13,JPY,130.38,0.007669888019634913
2003-02-12,USD,1.0731,0.9318796011555307
2003-02-12,JPY,129.96,0.007694675284702985
2003-02-11,USD,1.0706,0.9340556697179152
2003-02-11,JPY,130.04,0.007689941556444172
2003-02-10,USD,1.0808,0.9252405625462621
2003-02-10,JPY,130.23,0.007678722260615834
2003-02-07,USD,1.0789,0.9268699601445918
2003-02-07,JPY,129.49,0.007722604062089736
2003-02-06,USD,1.0813,0.9248127254231019
2003-02-06,JPY,129.62,0.007714858818083628
2003-02-05,USD,1.091,0.9165902841429882
2003-02-05,JPY,130.3,0.007674597083653108
2003-02-04,USD,1.0822,0.9240436148586213
2003-02-04,JPY,129.95,0.007695267410542517
2003-02-03,USD,1.0729,0.9320533134495294
2003-02-03,JPY,129.27,0.007735746886361878
2003-01-31,USD,1.0816,0.9245562130177516
2003-01-31,JPY,129.17,0.0077417356971433
2003-01-30,USD,1.0748,0.9304056568663938
2003-01-30,JPY,128.23,0.007798487093503861
2003-01-29,USD,1.0868,0.9201324990798675
2003-01-29,JPY,128.49,0.007782706825433886
2003-01-28,USD,1.0808,0.9252405625462621
2003-01-28,JPY,128.08,0.007807620237351654
2003-01-27,USD,1.087,0.9199632014719411
2003-01-27,JPY,127.92,0.007817385866166354
2003-01-24,USD,1.0784,0.9272997032640949
2003-01-24,JPY,127.4,0.007849293563579277
2003-01-23,USD,1.0757,0.9296272194849864
2003-01-23,JPY,126.99,0.007874635798094339
2003-01-22,USD,1.0718,0.9330098899048329
2003-01-22,JPY,126.51,0.007904513477195478
2003-01-21,USD,1.0653,0.9387027128508402
2003-01-21,JPY,126.5,0.007905138339920948
2003-01-20,USD,1.0653,0.9387027128508402
2003-01-20,JPY,125.96,0.007939028262940616
2003-01-17,USD,1.0652,0.938790837401427
2003-01-17,JPY,125.34,0.007978299026647519
2003-01-16,USD,1.0564,0.9466111321469141
2003-01-16,JPY,124.74,0.00801667468334135
2003-01-15,USD,1.0526,0.9500285008550257
2003-01-15,JPY,124.47,0.008034064433196755
2003-01-14,USD,1.0577,0.9454476694714947
2003-01-14,JPY,125.04,0.00799744081893794
2003-01-13,USD,1.0549,0.9479571523367144
2003-01-13,JPY,125.74,0.00795291872117067
2003-01-10,USD,1.0503,0.9521089212605922
2003-01-10,JPY,125.72,0.007954183900731784
2003-01-09,USD,1.0507,0.9517464547444561
2003-01-09,JPY,125.16,0.007989773090444232
2003-01-08,USD,1.0377,0.9636696540425941
2003-01-08,JPY,124.9,0.008006405124099279
2003-01-07,USD,1.0425,0.9592326139088729
2003-01-07,JPY,124.82,0.00801153661272232
2003-01-06,USD,1.0488,0.9534706331045004
2003-01-06,JPY,124.4,0.008038585209003215
2003-01-03,USD,1.0392,0.9622786759045421
2003-01-03,JPY,124.56,0.008028259473346178
2003-01-02,USD,1.0446,0.9573042312847023
2003-01-02,JPY,124.4,0.008038585209003215
2002-12-31,USD,1.0487,0.9535615523982074
2002-12-31,JPY,124.39,0.00803923144947343
2002-12-30,USD,1.0422,0.9595087315294569
2002-12-30,JPY,124.27,0.008046994447573832
2002-12-27,USD,1.0376,0.9637625289128758
2002-12-27,JPY,124.45,0.008035355564483728
2002-12-24,USD,1.0296,0.9712509712509712
2002-12-24,JPY,123.78,0.008078849571820973
2002-12-23,USD,1.0282,0.9725734292939117
2002-12-23,JPY,123.35,0.008107012565869478
2002-12-20,USD,1.0255,0.9751340809361286
2002-12-20,JPY,123.79,0.008078196946441555
2002-12-19,USD,1.0273,0.9734254842791783
2002-12-19,JPY,123.87,0.00807297973682086
2002-12-18,USD,1.024,0.9765625
2002-12-18,JPY,124.35,0.008041817450743869
2002-12-17,USD,1.0307,0.9702144173862424
2002-12-17,JPY,124.4,0.008038585209003215
2002-12-16,USD,1.0212,0.9792401096748922
2002-12-16,JPY,123.64,0.008087997411840828
2002-12-13,USD,1.0221,0.9783778495254868
2002-12-13,JPY,124.46,0.008034709946970914
2002-12-12,USD,1.0156,0.9846396218983852
2002-12-12,JPY,124.55,0.008028904054596548
2002-12-11,USD,1.0067,0.9933445912387008
2002-12-11,JPY,124.18,0.008052826542116283
2002-12-10,USD,1.0111,0.989021857383048
2002-12-10,JPY,124.66,0.00802181934862827
2002-12-09,USD,1.0093,0.9907856930545922
2002-12-09,JPY,123.65,0.008087343307723413
2002-12-06,USD,1.0006,0.9994003597841296
2002-12-06,JPY,125.02,0.007998720204767237
2002-12-05,USD,0.9991,1.0009008107296566
2002-12-05,JPY,125.18,0.007988496564946476
2002-12-04,USD,1.0018,0.9982032341784787
2002-12-04,JPY,124.75,0.008016032064128256
2002-12-03,USD,0.9967,1.0033109260559847
2002-12-03,JPY,124.08,0.008059316569954868
2002-12-02,USD,0.9871,1.013068584743187
2002-12-02,JPY,123.14,0.008120838070488875
2002-11-29,USD,0.9927,1.0073536818777071
2002-11-29,JPY,121.56,0.008226390259953932
2002-11-28,USD,0.9934,1.00664384940608
2002-11-28,JPY,121.37,0.008239268352970256
2002-11-27,USD,0.9927,1.0073536818777071
2002-11-27,JPY,120.57,0.00829393713195654
2002-11-26,USD,0.991,1.0090817356205852
2002-11-26,JPY,120.92,0.008269930532583526
2002-11-25,USD,0.9905,1.0095911155981827
2002-11-25,JPY,121.84,0.008207485226526591
2002-11-22,USD,1.0024,0.9976057462090983
2002-11-22,JPY,122.88,0.008138020833333334
2002-11-21,USD,1.0034,0.9966115208291807
2002-11-21,JPY,122.75,0.008146639511201629
2002-11-20,USD,1.0019,0.9981036031540074
2002-11-20,JPY,122.67,0.008151952392598028
2002-11-19,USD,1.0125,0.9876543209876544
2002-11-19,JPY,122.75,0.008146639511201629
2002-11-18,USD,1.0065,0.9935419771485345
2002-11-18,JPY,121.98,0.008198065256599442
2002-11-15,USD,1.0029,0.9971083856815237
2002-11-15,JPY,121.05,0.008261049153242462
2002-11-14,USD,1.0095,0.9905894006934125
2002-11-14,JPY,120.85,0.008274720728175424
2002-11-13,USD,1.0068,0.9932459276916965
2002-11-13,JPY,120.8,0.008278145695364239
2002-11-12,USD,1.0081,0.9919650828290845
2002-11-12,JPY,120.61,0.008291186468783683
2002-11-11,USD,1.0126,0.9875567845151096
2002-11-11,JPY,120.9,0.008271298593879239
2002-11-08,USD,1.0107,0.9894132779261898
2002-11-08,JPY,121.95,0.008200082000820008
2002-11-07,USD,1.0013,0.9987016878058523
2002-11-07,JPY,121.98,0.008198065256599442
2002-11-06,USD,0.9955,1.0045203415369162
2002-11-06,JPY,121.84,0.008207485226526591
2002-11-05,USD,1.0024,0.9976057462090983
2002-11-05,JPY,121.95,0.008200082000820008
2002-11-04,USD,0.9944,1.005631536604988
2002-11-04,JPY,121.85,0.008206811653672548
2002-11-01,USD,0.9974,1.0026067776218168
2002-11-01,JPY,121.58,0.008225037012666556
2002-10-31,USD,0.9864,1.013787510137875
2002-10-31,JPY,121.04,0.008261731658955716
2002-10-30,USD,0.9825,1.0178117048346056
2002-10-30,JPY,120.65,0.008288437629506838
2002-10-29,USD,0.982,1.0183299389002036
2002-10-29,JPY,121.21,0.008250144377526606
2002-10-28,USD,0.9745,1.026167265264238
2002-10-28,JPY,121.53,0.008228420966016621
2002-10-25,USD,0.9763,1.0242753252074157
2002-10-25,JPY,121.21,0.008250144377526606
2002-10-24,USD,0.9738,1.0269049086054631
2002-10-24,JPY,121.08,0.008259002312520648
2002-10-23,USD,0.9775,1.0230179028132993
2002-10-23,JPY,121.17,0.008252867871585376
2002-10-22,USD,0.9768,1.0237510237510237
